LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
1.187,102.052,310.6,1,1,"2014, 3, 11",1846,A,71,5.1,295.6,10.9,Bengkalis,RIAU
1.188,102.043,311.8,1,1,"2014, 3, 11",1846,A,60,5.1,295.2,11.7,Bengkalis,RIAU
1.197,102.045,305.2,1,1,"2014, 3, 11",1846,A,5,5.1,294.9,5.9,Bengkalis,RIAU
1.282,101.594,306.2,1,1,"2014, 3, 11",1846,A,43,5.1,294.4,8.2,Bengkalis,RIAU
1.283,101.585,305,1,1,"2014, 3, 11",1846,A,10,5.1,294.6,6.9,Bengkalis,RIAU
1.304,101.447,309.5,1,1,"2014, 3, 11",1846,A,57,5.1,295,11.5,Bengkalis,RIAU
1.305,101.438,316.7,1,1,"2014, 3, 11",1846,A,92,5.1,295.5,19.8,Bengkalis,RIAU
1.221,102.066,308.9,1,1,"2014, 3, 11",1846,A,24,5.1,295.4,8.6,Bengkalis,RIAU
1.313,101.449,309.9,1,1,"2014, 3, 11",1846,A,45,5.1,294.5,11.5,Bengkalis,RIAU
1.314,101.439,314.1,1,1,"2014, 3, 11",1846,A,84,5.1,294.1,16.2,Bengkalis,RIAU
1.175,102.44,312.5,1,1,"2014, 3, 11",1846,A,79,5.1,295.7,13,Bengkalis,RIAU
1.23,102.065,346.1,1,1,"2014, 3, 11",1846,A,100,5.1,299,62.9,Bengkalis,RIAU
1.242,102.049,320,1,1,"2014, 3, 11",1846,A,100,5.1,295.8,20.5,Bengkalis,RIAU
1.312,101.568,314.8,1,1,"2014, 3, 11",1846,A,86,5.1,295,16.2,Bengkalis,RIAU
1.32,101.578,324.9,1,1,"2014, 3, 11",1846,A,100,5.1,295.8,28.2,Bengkalis,RIAU
1.321,101.569,342.8,1,1,"2014, 3, 11",1846,A,100,5.1,296.2,59.1,Bengkalis,RIAU
1.329,101.58,311.8,1,1,"2014, 3, 11",1846,A,63,5.1,294.6,12.8,Bengkalis,RIAU
1.269,102.052,314.5,1,1,"2014, 3, 11",1846,A,86,5.1,296.1,13.9,Bengkalis,RIAU
1.25,102.242,306.5,1,1,"2014, 3, 11",1846,A,46,5.1,294.6,9,Bengkalis,RIAU
1.277,102.063,310.3,1,1,"2014, 3, 11",1846,A,26,5.1,295.8,9.1,Bengkalis,RIAU
1.278,102.054,313.9,1,1,"2014, 3, 11",1846,A,62,5.1,296,12.6,Bengkalis,RIAU
1.284,102.073,326.8,1,1,"2014, 3, 11",1846,A,100,5.1,297.7,29.1,Bengkalis,RIAU
1.286,102.064,312.2,1,1,"2014, 3, 11",1846,A,14,5.1,295.8,10.4,Bengkalis,RIAU
1.343,101.675,306.5,1,1,"2014, 3, 11",1846,A,46,5.1,293.6,9.6,Bengkalis,RIAU
1.344,101.666,314,1,1,"2014, 3, 11",1846,A,84,5.1,293.7,16.9,Bengkalis,RIAU
1.292,102.083,317.1,1,1,"2014, 3, 11",1846,A,66,5.1,296,16.2,Bengkalis,RIAU
1.293,102.074,339.7,1,1,"2014, 3, 11",1846,A,100,5.1,299.2,49.7,Bengkalis,RIAU
1.295,102.065,315,1,1,"2014, 3, 11",1846,A,63,5.1,295.8,13.7,Bengkalis,RIAU
1.307,102.104,328.8,1,1,"2014, 3, 11",1846,A,100,5.1,297.3,32.4,Bengkalis,RIAU
