LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
1.052,102.299,347.4,1.2,1.1,"2014, 2, 10",656,A,94,5.1,305.2,66.8,Bengkalis,RIAU
1.053,102.309,348.4,1.2,1.1,"2014, 2, 10",656,A,94,5.1,301.7,72.2,Bengkalis,RIAU
0.856,102.721,370.3,1.3,1.1,"2014, 2, 10",656,A,100,5.1,306.1,161.3,Bengkalis,RIAU
0.858,102.732,353.6,1.3,1.1,"2014, 2, 10",656,A,97,5.1,304.7,93.6,Bengkalis,RIAU
0.846,102.722,362,1.3,1.1,"2014, 2, 10",656,A,100,5.1,304.5,127,Bengkalis,RIAU
0.848,102.734,339.1,1.3,1.1,"2014, 2, 10",656,A,88,5.1,303.2,53.7,Bengkalis,RIAU
0.85,102.701,309.7,4.8,2,"2014, 2, 10",1620,T,68,5.1,288,125.8,Bengkalis,RIAU
0.852,102.706,310.7,4.8,2,"2014, 2, 10",1620,T,72,5.1,287.9,134.1,Bengkalis,RIAU
1.006,101.44,321.1,1.4,1.2,"2014, 2, 10",358,T,39,5.1,290.5,27.1,Bengkalis,RIAU
1.008,101.428,331.1,1.4,1.2,"2014, 2, 10",358,T,79,5.1,291.3,49.2,Bengkalis,RIAU
1.055,101.11,319.8,1.3,1.1,"2014, 2, 10",358,T,68,5.1,293.8,21.7,Bengkalis,RIAU
1.044,102.276,314.5,1.6,1.2,"2014, 2, 10",358,T,0,5.1,298.1,22,Bengkalis,RIAU
-0.326,102.961,317.5,1.2,1.1,"2014, 2, 10",656,A,19,5.1,288,16.5,Indragiri Hilir,RIAU
0.337,101.541,311.1,1.4,1.2,"2014, 2, 10",358,T,39,5.1,291.8,12.8,Kampar,RIAU
0.344,102.786,328.2,1.2,1.1,"2014, 2, 10",656,A,26,5.1,303.8,28.4,Pelalawan,RIAU
0.335,102.788,324.4,1.2,1.1,"2014, 2, 10",656,A,35,5.1,301.5,22.4,Pelalawan,RIAU
0.277,102.963,342.3,1.3,1.1,"2014, 2, 10",656,A,73,5.1,302.4,56.1,Pelalawan,RIAU
0.279,102.974,346.2,1.3,1.1,"2014, 2, 10",656,A,92,5.1,301,68.1,Pelalawan,RIAU
0.264,102.941,331.7,1.3,1.1,"2014, 2, 10",656,A,24,5.1,301,28.4,Pelalawan,RIAU
0.251,102.92,330.7,1.3,1.1,"2014, 2, 10",656,A,36,5.1,303.3,29.4,Pelalawan,RIAU
0.252,102.932,329.5,1.3,1.1,"2014, 2, 10",656,A,18,5.1,299.7,23.9,Pelalawan,RIAU
0.254,102.943,336.1,1.3,1.1,"2014, 2, 10",656,A,74,5.1,300.4,40.7,Pelalawan,RIAU
0.241,102.922,326.7,1.3,1.1,"2014, 2, 10",656,A,44,5.1,302,23.4,Pelalawan,RIAU
0.231,102.878,315,1.8,1.3,"2014, 2, 10",358,T,27,5.1,297.1,22.2,Pelalawan,RIAU
1.188,102.187,346.9,1.2,1.1,"2014, 2, 10",656,A,94,5.1,306.8,62.8,Siak,RIAU
1.189,102.197,332.9,1.2,1.1,"2014, 2, 10",656,A,74,5.1,306.5,25.6,Siak,RIAU
1.073,101.725,316.8,1.1,1.1,"2014, 2, 10",656,A,67,5.1,298,12.5,Siak,RIAU
1.074,102.177,328.2,1.2,1.1,"2014, 2, 10",656,A,57,5.1,303.3,24.3,Siak,RIAU
0.933,101.9,322.4,1.1,1.1,"2014, 2, 10",656,A,61,5.1,304.9,19,Siak,RIAU
0.935,101.91,321.3,1.1,1.1,"2014, 2, 10",656,A,74,5.1,304.4,18.6,Siak,RIAU
0.878,101.894,330.8,1.1,1.1,"2014, 2, 10",656,A,79,5.1,301.3,31.7,Siak,RIAU
0.88,101.904,320.4,1.1,1.1,"2014, 2, 10",656,A,33,5.1,298.7,15,Siak,RIAU
0.822,101.84,335.6,1.1,1.1,"2014, 2, 10",656,A,73,5.1,300.6,37.1,Siak,RIAU
0.824,101.85,344.8,1.1,1.1,"2014, 2, 10",656,A,93,5.1,301.9,54.3,Siak,RIAU
0.774,102.464,319.1,1.6,1.3,"2014, 2, 10",358,T,0,5.1,295.1,24.5,Siak,RIAU
1.008,102.544,311.6,1.3,1.1,"2014, 2, 11",1525,T,75,5.1,289.6,22.6,Bengkalis,RIAU
0.89,102.722,315.1,1.3,1.1,"2014, 2, 11",1525,T,87,5.1,281.2,26.2,Bengkalis,RIAU
0.857,102.698,309.3,1.3,1.1,"2014, 2, 11",1525,T,49,5.1,281.8,13.6,Bengkalis,RIAU
0.86,102.721,319.2,1.3,1.1,"2014, 2, 11",1525,T,86,5.1,284.6,28.1,Bengkalis,RIAU
0.845,102.688,310.3,1.3,1.1,"2014, 2, 11",1525,T,10,5.1,280.5,15.6,Bengkalis,RIAU
0.846,102.699,348.5,1.3,1.1,"2014, 2, 11",1525,T,100,5.1,283.2,98.5,Bengkalis,RIAU
0.848,102.711,345.8,1.3,1.1,"2014, 2, 11",1525,T,100,5.1,285.5,89,Bengkalis,RIAU
0.85,102.722,334,1.3,1.1,"2014, 2, 11",1525,T,100,5.1,287.2,58.2,Bengkalis,RIAU
0.845,102.758,309.8,1.3,1.1,"2014, 2, 11",1525,T,60,5.1,287.6,17.3,Bengkalis,RIAU
-0.233,103.08,305.7,1.3,1.1,"2014, 2, 11",1525,T,35,5.1,287.4,15.8,Indragiri Hilir,RIAU
-0.321,102.958,307.6,1.3,1.1,"2014, 2, 11",1525,T,55,5.1,286.5,17,Indragiri Hilir,RIAU
0.306,102.989,331.8,1.3,1.1,"2014, 2, 11",1525,T,100,5.1,292.7,53.8,Pelalawan,RIAU
0.307,103,312.5,1.3,1.1,"2014, 2, 11",1525,T,70,5.1,290.8,21.9,Pelalawan,RIAU
0.281,102.958,311.1,1.3,1.1,"2014, 2, 11",1525,T,47,5.1,291.5,14.8,Pelalawan,RIAU
0.239,102.876,309.6,1.3,1.1,"2014, 2, 11",1525,T,67,5.1,282.9,18.6,Pelalawan,RIAU
0.12,102.612,308.9,1.4,1.2,"2014, 2, 11",1525,T,13,5.1,287.9,13.3,Pelalawan,RIAU
0.11,102.613,329.7,1.4,1.2,"2014, 2, 11",1525,T,100,5.1,288,54.2,Pelalawan,RIAU
0.112,102.625,312.9,1.3,1.2,"2014, 2, 11",1525,T,39,5.1,286.8,23.8,Pelalawan,RIAU
1.195,102.182,312.2,4,1.9,"2014, 2, 11",303,T,37,5.1,293.8,60.9,Siak,RIAU
1.486,101.908,316.9,1,1,"2014, 2, 12",644,A,67,5.1,302,11.3,Bengkalis,RIAU
1.496,102.171,325.3,1,1,"2014, 2, 12",644,A,41,5.1,305,15,Bengkalis,RIAU
1.497,102.18,328,1,1,"2014, 2, 12",644,A,74,5.1,303.7,19.1,Bengkalis,RIAU
1.488,102.181,328.8,1,1,"2014, 2, 12",644,A,82,5.1,304.6,20.2,Bengkalis,RIAU
1.465,102.212,335.7,1,1,"2014, 2, 12",644,A,87,5.1,305.2,31.2,Bengkalis,RIAU
1.351,101.618,325.5,1,1,"2014, 2, 12",644,A,78,5.1,299.6,22.6,Bengkalis,RIAU
1.353,101.627,337.8,1,1,"2014, 2, 12",644,A,88,5.1,296.6,43.2,Bengkalis,RIAU
1.189,101.512,323,1,1,"2014, 2, 12",644,A,76,5.1,296.8,17.4,Bengkalis,RIAU
1.191,101.521,317.7,1,1,"2014, 2, 12",644,A,61,5.1,295.8,11.4,Bengkalis,RIAU
1.211,102.046,324.1,1,1,"2014, 2, 12",644,A,42,5.1,302.6,16.2,Bengkalis,RIAU
1.192,102.04,349.6,1,1,"2014, 2, 12",644,A,83,5.1,299.6,59.6,Bengkalis,RIAU
1.171,101.96,343.2,1,1,"2014, 2, 12",644,A,92,5.1,304.3,49.3,Bengkalis,RIAU
1.041,101.115,350.1,1.1,1,"2014, 2, 12",644,A,90,5.1,295.4,64.7,Bengkalis,RIAU
1.161,101.952,340.6,1,1,"2014, 2, 12",644,A,90,5.1,302.8,44.6,Bengkalis,RIAU
1.162,101.961,379,1,1,"2014, 2, 12",644,A,100,5.1,306.1,151.1,Bengkalis,RIAU
1.164,101.97,355.2,1,1,"2014, 2, 12",644,A,97,5.1,302.9,73.1,Bengkalis,RIAU
0.979,101.459,352.2,1.1,1,"2014, 2, 12",644,A,73,5.1,300.5,71,Bengkalis,RIAU
1.006,101.959,326.5,1,1,"2014, 2, 12",644,A,31,5.1,304,16.2,Bengkalis,RIAU
1.055,102.301,323.2,1,1,"2014, 2, 12",644,A,31,5.1,297.3,16.8,Bengkalis,RIAU
0.998,101.969,329.3,1,1,"2014, 2, 12",644,A,47,5.1,304.7,21.9,Bengkalis,RIAU
1.048,102.32,326.6,1,1,"2014, 2, 12",644,A,54,5.1,298.4,22.1,Bengkalis,RIAU
1.006,102.543,322.1,1,1,"2014, 2, 12",644,A,75,5.1,301.6,15.1,Bengkalis,RIAU
0.98,102.428,316,1,1,"2014, 2, 12",644,A,52,5.1,298.6,9.2,Bengkalis,RIAU
0.845,102.705,341.9,1,1,"2014, 2, 12",644,A,91,5.1,306,47.2,Bengkalis,RIAU
0.846,102.714,369.4,1,1,"2014, 2, 12",644,A,94,5.1,308.8,113.4,Bengkalis,RIAU
0.848,102.723,369.9,1,1,"2014, 2, 12",644,A,94,5.1,306.7,114.2,Bengkalis,RIAU
0.958,101.523,337.1,1,1,"2014, 2, 12",346,T,83,5.1,298.3,39.4,Bengkalis,RIAU
0.976,101.462,341.3,1,1,"2014, 2, 12",346,T,85,5.1,297.4,44.1,Bengkalis,RIAU
0.979,101.444,322.6,1,1,"2014, 2, 12",346,T,48,5.1,300.6,15.7,Bengkalis,RIAU
0.988,101.509,355.8,1,1,"2014, 2, 12",346,T,98,5.1,298,78.5,Bengkalis,RIAU
0.845,102.715,321.8,1.1,1,"2014, 2, 12",346,T,67,5.1,297.1,19.5,Bengkalis,RIAU
0.847,102.705,364,1.1,1,"2014, 2, 12",346,T,100,5.1,298.8,115.5,Bengkalis,RIAU
0.849,102.755,324.7,1.1,1,"2014, 2, 12",346,T,49,5.1,301.4,19.5,Bengkalis,RIAU
0.853,102.726,373.1,1.1,1,"2014, 2, 12",346,T,100,5.1,305.2,144.3,Bengkalis,RIAU
0.855,102.716,364.8,1.1,1,"2014, 2, 12",346,T,100,5.1,300.7,115.7,Bengkalis,RIAU
0.863,102.727,386.6,1.1,1,"2014, 2, 12",346,T,100,5.1,305,203.9,Bengkalis,RIAU
1.12,100.988,322,1,1,"2014, 2, 12",346,T,66,5.1,300.8,13.6,Bengkalis,RIAU
0.983,101.977,326,1,1,"2014, 2, 12",346,T,68,5.1,297.3,19.2,Bengkalis,RIAU
0.993,101.969,325.2,1,1,"2014, 2, 12",346,T,38,5.1,301.8,17.2,Bengkalis,RIAU
0.892,102.722,354,1.1,1,"2014, 2, 12",346,T,97,5.1,304,84.1,Bengkalis,RIAU
0.919,102.539,320.1,1.1,1,"2014, 2, 12",346,T,72,5.1,297.1,17.1,Bengkalis,RIAU
1.141,101.091,335.1,1,1,"2014, 2, 12",346,T,87,5.1,298.1,36.1,Bengkalis,RIAU
0.975,102.341,316.7,1.1,1,"2014, 2, 12",346,T,57,5.1,298.2,12.1,Bengkalis,RIAU
1.173,101.065,323.8,1,1,"2014, 2, 12",346,T,41,5.1,303.9,14.6,Bengkalis,RIAU
1.01,102.548,317.4,1.1,1,"2014, 2, 12",346,T,68,5.1,298.9,13.6,Bengkalis,RIAU
1.011,102.539,322.3,1.1,1,"2014, 2, 12",346,T,75,5.1,298.8,19.9,Bengkalis,RIAU
1.052,102.323,329.5,1.1,1,"2014, 2, 12",346,T,82,5.1,300.2,29.9,Bengkalis,RIAU
1.161,101.959,326.8,1,1,"2014, 2, 12",346,T,75,5.1,300.4,24.2,Bengkalis,RIAU
1.168,101.969,338.1,1,1,"2014, 2, 12",346,T,84,5.1,300.6,41.3,Bengkalis,RIAU
1.17,101.96,337.8,1,1,"2014, 2, 12",346,T,77,5.1,301.6,42.2,Bengkalis,RIAU
1.176,102.045,324.8,1,1,"2014, 2, 12",346,T,73,5.1,299.1,19.3,Bengkalis,RIAU
1.34,101.621,325.1,1,1,"2014, 2, 12",346,T,63,5.1,300.5,18.9,Bengkalis,RIAU
1.357,101.63,325.5,1,1,"2014, 2, 12",346,T,43,5.1,298.6,19.9,Bengkalis,RIAU
1.49,101.913,318.8,1,1,"2014, 2, 12",346,T,63,5.1,299.8,13.1,Bengkalis,RIAU
1.464,102.214,340.6,1,1,"2014, 2, 12",346,T,90,5.1,304.4,43,Bengkalis,RIAU
1.473,102.215,323,1,1,"2014, 2, 12",346,T,35,5.1,303.2,14.9,Bengkalis,RIAU
1.496,102.181,338.2,1,1,"2014, 2, 12",346,T,89,5.1,304.9,38.6,Bengkalis,RIAU
-0.382,102.934,331.6,1,1,"2014, 2, 12",643,A,37,5.1,301.9,24.4,Indragiri Hilir,RIAU
-0.392,102.926,337.9,1,1,"2014, 2, 12",643,A,89,5.1,306.1,37.7,Indragiri Hilir,RIAU
-0.391,102.935,334.2,1,1,"2014, 2, 12",643,A,52,5.1,305.6,29.6,Indragiri Hilir,RIAU
-0.405,102.908,413,1,1,"2014, 2, 12",643,A,100,5.1,307.4,328.6,Indragiri Hilir,RIAU
-0.404,102.917,386.9,1,1,"2014, 2, 12",643,A,100,5.1,306.6,179.5,Indragiri Hilir,RIAU
-0.291,102.351,326.5,1,1,"2014, 2, 12",643,A,78,5.1,303,21.7,Indragiri Hulu,RIAU
-0.351,102.638,334.5,1,1,"2014, 2, 12",643,A,86,5.1,301.2,33.3,Indragiri Hulu,RIAU
-0.496,102.208,321.5,1,1,"2014, 2, 12",643,A,74,5.1,293.7,16.9,Indragiri Hulu,RIAU
-0.505,102.207,327.7,1,1,"2014, 2, 12",643,A,65,5.1,295.6,23.5,Indragiri Hulu,RIAU
-0.45,102.595,324.9,1,1,"2014, 2, 12",643,A,78,5.1,298.4,19.1,Indragiri Hulu,RIAU
-0.449,102.604,339.6,1,1,"2014, 2, 12",643,A,90,5.1,302.8,42.7,Indragiri Hulu,RIAU
-0.497,102.209,317.8,1.1,1,"2014, 2, 12",346,T,68,5.1,293.4,16.2,Indragiri Hulu,RIAU
0.342,101.507,340.9,1.1,1,"2014, 2, 12",644,A,85,5.1,298.7,48.3,Kampar,RIAU
0.343,101.517,336.3,1.1,1,"2014, 2, 12",644,A,87,5.1,299,38.3,Kampar,RIAU
0.735,101.223,317,1.1,1,"2014, 2, 12",644,A,67,5.1,297.6,11.9,Kampar,RIAU
0,101.582,330.1,1,1,"2014, 2, 12",346,T,83,5.1,294,30.1,Kampar,RIAU
0.388,102.147,327.1,1,1,"2014, 2, 12",644,A,64,5.1,299.5,20.6,Pelalawan,RIAU
0.252,101.771,316.2,1,1,"2014, 2, 12",644,A,50,5.1,295.6,11.3,Pelalawan,RIAU
0.253,101.78,323.3,1,1,"2014, 2, 12",644,A,76,5.1,295.8,20.6,Pelalawan,RIAU
0.276,102.196,324.2,1,1,"2014, 2, 12",644,A,66,5.1,301.9,16.7,Pelalawan,RIAU
0.277,102.205,320.6,1,1,"2014, 2, 12",644,A,52,5.1,302,11.7,Pelalawan,RIAU
0.359,102.778,337.8,1,1,"2014, 2, 12",644,A,83,5.1,301.6,38.6,Pelalawan,RIAU
0.337,103.079,325.3,1,1,"2014, 2, 12",644,A,54,5.1,295.5,14.6,Pelalawan,RIAU
0.306,102.992,350.5,1,1,"2014, 2, 12",644,A,67,5.1,305.2,55.9,Pelalawan,RIAU
0.225,102.485,326,1,1,"2014, 2, 12",644,A,69,5.1,296.9,21.6,Pelalawan,RIAU
0.298,102.994,339.9,1,1,"2014, 2, 12",644,A,66,5.1,306.4,34.8,Pelalawan,RIAU
0.283,102.959,333.4,1,1,"2014, 2, 12",643,A,68,5.1,299.7,26.9,Pelalawan,RIAU
0.285,102.968,337.8,1,1,"2014, 2, 12",643,A,80,5.1,303.6,32.8,Pelalawan,RIAU
0.286,102.977,330.9,1,1,"2014, 2, 12",643,A,56,5.1,302.9,22,Pelalawan,RIAU
0.275,102.96,383.5,1,1,"2014, 2, 12",643,A,100,5.1,305.8,163.4,Pelalawan,RIAU
0.276,102.969,366.4,1,1,"2014, 2, 12",643,A,100,5.1,304.8,101.5,Pelalawan,RIAU
0.227,102.695,324.2,1,1,"2014, 2, 12",643,A,71,5.1,301.5,19.5,Pelalawan,RIAU
0.216,102.678,336.6,1,1,"2014, 2, 12",643,A,82,5.1,299.8,34,Pelalawan,RIAU
0.236,102.881,328.7,1,1,"2014, 2, 12",643,A,67,5.1,297.8,20.5,Pelalawan,RIAU
0.224,102.865,331.2,1,1,"2014, 2, 12",643,A,59,5.1,301.8,26.2,Pelalawan,RIAU
0.063,101.932,336,1,1,"2014, 2, 12",643,A,87,5.1,299.9,37.4,Pelalawan,RIAU
0.064,101.942,323.3,1,1,"2014, 2, 12",643,A,72,5.1,297.2,18,Pelalawan,RIAU
0.054,101.934,347.4,1,1,"2014, 2, 12",643,A,94,5.1,298.1,60.1,Pelalawan,RIAU
0.128,102.578,340.9,1,1,"2014, 2, 12",643,A,67,5.1,309.9,33.4,Pelalawan,RIAU
0.13,102.587,338.5,1,1,"2014, 2, 12",643,A,53,5.1,307.5,28.3,Pelalawan,RIAU
0.135,102.623,340,1,1,"2014, 2, 12",643,A,90,5.1,305.4,39.9,Pelalawan,RIAU
0.136,102.632,319.6,1,1,"2014, 2, 12",643,A,38,5.1,298.5,11.6,Pelalawan,RIAU
0.123,102.606,345.8,1,1,"2014, 2, 12",643,A,76,5.1,303.9,47,Pelalawan,RIAU
0.124,102.615,350.2,1,1,"2014, 2, 12",643,A,90,5.1,303.9,57.8,Pelalawan,RIAU
0.126,102.624,333,1,1,"2014, 2, 12",643,A,43,5.1,303.6,28.1,Pelalawan,RIAU
0.127,102.633,327.7,1,1,"2014, 2, 12",643,A,57,5.1,300.2,22.5,Pelalawan,RIAU
-0.061,101.778,319.6,1,1,"2014, 2, 12",643,A,71,5.1,299.6,11.7,Pelalawan,RIAU
-0.159,101.665,327.9,1.1,1,"2014, 2, 12",643,A,81,5.1,297.5,25,Pelalawan,RIAU
-0.187,101.735,350.1,1,1,"2014, 2, 12",643,A,90,5.1,299.9,67.8,Pelalawan,RIAU
-0.202,101.886,319.5,1,1,"2014, 2, 12",643,A,57,5.1,301.4,13.9,Pelalawan,RIAU
-0.212,101.878,324.6,1,1,"2014, 2, 12",643,A,64,5.1,300.4,18,Pelalawan,RIAU
-0.211,101.887,330,1,1,"2014, 2, 12",643,A,83,5.1,299,27.7,Pelalawan,RIAU
-0.057,101.596,313.2,1,1,"2014, 2, 12",346,T,38,5.1,293.2,9.6,Pelalawan,RIAU
0.104,102.619,325.7,1.1,1,"2014, 2, 12",346,T,61,5.1,293.8,24.5,Pelalawan,RIAU
0.113,102.62,322.6,1.1,1,"2014, 2, 12",346,T,52,5.1,296.1,19.3,Pelalawan,RIAU
0.119,102.581,325.1,1.1,1,"2014, 2, 12",346,T,67,5.1,297.6,21,Pelalawan,RIAU
0.248,101.776,311.8,1,1,"2014, 2, 12",346,T,20,5.1,292.4,8.3,Pelalawan,RIAU
0.13,102.633,320.3,1.1,1,"2014, 2, 12",346,T,48,5.1,294.6,17.4,Pelalawan,RIAU
0.257,101.777,314.8,1,1,"2014, 2, 12",346,T,62,5.1,292.7,11.7,Pelalawan,RIAU
0.233,102.885,322.2,1.1,1.1,"2014, 2, 12",346,T,44,5.1,297.6,19.3,Pelalawan,RIAU
0.394,102.157,316.6,1.1,1,"2014, 2, 12",346,T,37,5.1,297.1,11.3,Pelalawan,RIAU
0.573,101.897,324.1,1,1,"2014, 2, 12",644,A,58,5.1,294.8,19.8,Siak,RIAU
1.185,102.179,336.2,1,1,"2014, 2, 12",644,A,61,5.1,308.7,28.7,Siak,RIAU
1.186,102.188,341.2,1,1,"2014, 2, 12",644,A,84,5.1,311.2,36.2,Siak,RIAU
1.187,102.197,335.2,1,1,"2014, 2, 12",644,A,36,5.1,309.1,24.3,Siak,RIAU
1.105,101.69,310.4,1,1,"2014, 2, 12",644,A,17,5.1,293.2,5.1,Siak,RIAU
1.072,101.72,322,1,1,"2014, 2, 12",644,A,75,5.1,298,18.1,Siak,RIAU
1.074,102.183,329.9,1,1,"2014, 2, 12",644,A,61,5.1,303.5,22.3,Siak,RIAU
1.025,101.904,332.7,1,1,"2014, 2, 12",644,A,85,5.1,302.4,30.4,Siak,RIAU
1.015,101.893,332.3,1,1,"2014, 2, 12",644,A,80,5.1,298.5,32,Siak,RIAU
1.016,101.902,375.9,1,1,"2014, 2, 12",644,A,94,5.1,302.5,142.4,Siak,RIAU
