LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
1.406,101.607,321.5,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,75,5.1,298.5,23.2,Kota Dumai,RIAU
1.396,101.599,315.3,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,75,5.1,296.4,17.4,Kota Dumai,RIAU
1.398,101.619,324.3,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,297.7,28.8,Kota Dumai,RIAU
1.4,101.629,329.4,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,298.6,36.5,Kota Dumai,RIAU
1.457,101.584,336,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,300.8,48.8,Kota Dumai,RIAU
1.458,101.594,327.6,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,300,33,Kota Dumai,RIAU
1.46,101.603,320.8,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,298.3,23.3,Kota Dumai,RIAU
1.461,101.613,311.6,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,25,5.1,296.4,11.2,Kota Dumai,RIAU
1.462,101.623,334.9,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,297.3,46.6,Kota Dumai,RIAU
1.464,101.633,350,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,299.4,81.1,Kota Dumai,RIAU
1.465,101.643,319.6,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,99,5.1,296.6,23,Kota Dumai,RIAU
1.447,101.585,328.8,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,298.5,36.7,Kota Dumai,RIAU
1.449,101.595,346.6,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,302,71,Kota Dumai,RIAU
1.45,101.605,325.2,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,298.9,30,Kota Dumai,RIAU
1.453,101.625,310.7,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,62,5.1,296.6,11,Kota Dumai,RIAU
1.456,101.644,313.5,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,82,5.1,295.3,15.9,Kota Dumai,RIAU
1.457,101.654,311.6,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,66,5.1,294.8,13.7,Kota Dumai,RIAU
1.458,101.664,320.2,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,294.6,26,Kota Dumai,RIAU
1.439,101.596,328,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,298.3,34.5,Kota Dumai,RIAU
1.441,101.606,321.6,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,88,5.1,297.8,24.6,Kota Dumai,RIAU
1.446,101.646,332.8,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,297.8,45.2,Kota Dumai,RIAU
1.448,101.656,328.6,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,296.5,38.2,Kota Dumai,RIAU
1.449,101.666,341.8,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,296.9,64.7,Kota Dumai,RIAU
1.43,101.598,325.1,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,298.8,29.9,Kota Dumai,RIAU
1.435,101.637,316.2,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,47,5.1,296.2,17.2,Kota Dumai,RIAU
1.437,101.647,318.1,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,95,5.1,296.9,21.8,Kota Dumai,RIAU
1.438,101.657,311.2,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,74,5.1,295.2,13.2,Kota Dumai,RIAU
1.44,101.667,319.4,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,98,5.1,295.4,24.5,Kota Dumai,RIAU
1.424,101.595,322.5,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,297.8,26.4,Kota Dumai,RIAU
1.385,101.392,320.4,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 27)",1550,T,100,5.1,294.6,24.9,Kota Dumai,RIAU
1.441,101.603,343.9,1.5,1.2,"PyQt4.QtCore.QDate(2014, 3, 27)",328,T,87,5.1,296.8,78.8,Kota Dumai,RIAU
1.444,101.657,342.6,1.5,1.2,"PyQt4.QtCore.QDate(2014, 3, 27)",328,T,88,5.1,299.2,66.3,Kota Dumai,RIAU
1.451,101.605,338.2,1.5,1.2,"PyQt4.QtCore.QDate(2014, 3, 27)",328,T,50,5.1,298.4,54,Kota Dumai,RIAU
1.453,101.592,346.7,1.5,1.2,"PyQt4.QtCore.QDate(2014, 3, 27)",328,T,75,5.1,298.8,89.5,Kota Dumai,RIAU
1.454,101.659,338.1,1.5,1.2,"PyQt4.QtCore.QDate(2014, 3, 27)",328,T,76,5.1,298.5,48.7,Kota Dumai,RIAU
1.375,101.537,307.8,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,57,5.1,293,13.2,Kota Dumai,RIAU
1.413,101.649,326.3,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,295.8,36.8,Kota Dumai,RIAU
1.421,101.66,311,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,73,5.1,295.9,13.9,Kota Dumai,RIAU
1.423,101.65,344.9,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,301,72,Kota Dumai,RIAU
1.424,101.64,366.6,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,305.3,138.3,Kota Dumai,RIAU
1.425,101.631,341.6,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,296.9,67.8,Kota Dumai,RIAU
1.433,101.642,331.2,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,299.3,42.7,Kota Dumai,RIAU
1.435,101.632,359.7,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,301,113.7,Kota Dumai,RIAU
1.443,101.643,334.7,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,299.8,48,Kota Dumai,RIAU
1.444,101.633,358.5,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,300.7,109.1,Kota Dumai,RIAU
1.465,101.626,322.8,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,296.9,30.8,Kota Dumai,RIAU
1.466,101.616,318.7,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,96,5.1,294,26.1,Kota Dumai,RIAU
1.462,101.673,322.3,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,293.6,27.5,Kota Dumai,RIAU
1.468,101.633,319.3,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,66,5.1,294.6,22.6,Kota Dumai,RIAU
1.47,101.623,350.6,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,299.7,86,Kota Dumai,RIAU
1.472,101.674,332.3,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,294.6,43.3,Kota Dumai,RIAU
1.473,101.664,349,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,297.6,77.4,Kota Dumai,RIAU
1.475,101.654,343.1,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,295.8,62.7,Kota Dumai,RIAU
