LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
0.118,102.63,318.6,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,75,5.1,293.6,19.3,Pelalawan,RIAU
-0.119,101.611,307.4,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,54,5.1,293.6,9.6,Pelalawan,RIAU
-0.117,101.62,307.6,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,55,5.1,293.5,9.7,Pelalawan,RIAU
-0.19,101.882,314,1,1,"PyQt4.QtCore.QDate(2014, 2, 16)",1543,T,84,5.1,287.5,18.1,Pelalawan,RIAU
0.404,102.29,310.3,1.4,1.2,"PyQt4.QtCore.QDate(2014, 3, 18)",631,A,0,5.1,288,10.6,Pelalawan,RIAU
0.106,102.62,313.2,1.4,1.2,"PyQt4.QtCore.QDate(2014, 3, 18)",631,A,53,5.1,294.6,14.4,Pelalawan,RIAU
-0.041,102.384,321.5,1.4,1.2,"PyQt4.QtCore.QDate(2014, 3, 18)",631,A,72,5.1,297.3,24.1,Pelalawan,RIAU
-0.039,102.396,327.7,1.4,1.2,"PyQt4.QtCore.QDate(2014, 3, 18)",631,A,81,5.1,295.4,38.5,Pelalawan,RIAU
0.12,102.63,321.3,1.5,1.2,"PyQt4.QtCore.QDate(2014, 2, 16)",322,T,51,5.1,276.6,42,Pelalawan,RIAU
0.335,103.121,323.8,1.4,1.2,"PyQt4.QtCore.QDate(2014, 2, 16)",322,T,65,5.1,282.6,36.2,Pelalawan,RIAU
0.531,102.224,317.8,1.1,1.1,"PyQt4.QtCore.QDate(2014, 4, 26)",637,A,38,5.1,297.7,14,Pelalawan,RIAU
0.532,102.234,318,1.1,1.1,"PyQt4.QtCore.QDate(2014, 4, 26)",637,A,55,5.1,297.8,14.5,Pelalawan,RIAU
0.201,102.286,317.2,1.1,1.1,"PyQt4.QtCore.QDate(2014, 4, 26)",637,A,57,5.1,296.2,16.2,Pelalawan,RIAU
0.023,101.679,316.1,1.2,1.1,"PyQt4.QtCore.QDate(2014, 4, 26)",637,A,32,5.1,295.9,15.6,Pelalawan,RIAU
0.417,103.01,305.9,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1840,A,39,5.1,292.7,9.1,Pelalawan,RIAU
0.179,102.302,310.7,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1840,A,72,5.1,291.5,14,Pelalawan,RIAU
0.181,102.292,306.4,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1840,A,39,5.1,291.2,9.8,Pelalawan,RIAU
0.188,102.303,324.2,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1840,A,100,5.1,293.9,30.6,Pelalawan,RIAU
0.19,102.294,348.2,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1840,A,100,5.1,295.3,76.4,Pelalawan,RIAU
0.276,102.273,306.2,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1840,A,43,5.1,289.4,11.6,Pelalawan,RIAU
0.371,102.882,310.5,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1840,A,71,5.1,293.1,12.2,Pelalawan,RIAU
0.403,102.993,311.6,2.1,1.4,"PyQt4.QtCore.QDate(2014, 3, 4)",619,A,0,5.1,294.4,21.6,Pelalawan,RIAU
0.445,102.14,314.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1544,T,85,5.1,293.7,14.8,Pelalawan,RIAU
0.446,102.149,311.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1544,T,76,5.1,293.9,12.3,Pelalawan,RIAU
0.437,102.151,308,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1544,T,58,5.1,293.6,8.9,Pelalawan,RIAU
0.38,102.205,314.1,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1544,T,84,5.1,293.5,15.9,Pelalawan,RIAU
0.285,101.73,307.2,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1544,T,52,5.1,293.4,8.7,Pelalawan,RIAU
0.279,102.269,305.3,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,25,5.1,292.6,6.5,Pelalawan,RIAU
0.367,102.879,314.1,1.1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,84,5.1,292.7,17,Pelalawan,RIAU
0.27,102.27,318.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,97,5.1,293.6,20.4,Pelalawan,RIAU
0.244,102.348,312.7,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,79,5.1,292.8,14.6,Pelalawan,RIAU
0.19,102.288,345.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,100,5.1,294.5,63.4,Pelalawan,RIAU
0.191,102.297,320.2,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,100,5.1,293.2,22.4,Pelalawan,RIAU
